objectid,parentid,title,creator,date,estimatedate,description,object_transcript,subject,location,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement,display_template,object_location,image_small,image_thumb,image_alt_text
ticket,,Ticket,,1899-12-13,,,,Steamship Oceanic; White Star Line,,,,BC Archives,"MS-2894, Box 59, File 5",,,,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/ticket.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/ticket_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/ticket_th.jpg,
cprletter1,,CPR Letter,,1900-12-5,,,,RMS Teutonic; White Star Line,,,,BC Archives,"MS-2894, Box 59, File 5",,,,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/cprletter1.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/cprletter1_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/cprletter1_th.jpg,
cprletter2,,CPR Letter,,1900-12-18,,,,RMS Teutonic; White Star Line,,,,BC Archives,"MS-2894, Box 59, File 5",,,,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/cprletter2.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/cprletter2_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/cprletter2_th.jpg,
ad1,,Advertisement,,1900-12-19,,,,RMS Teutonic; White Star Line,,,,BC Archives,"MS-2894, Box 59, File 5",,,,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/ad1.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/ad1_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/ad1_th.jpg,
map1,,Lac Leman Map,,1900,,,,Lac Léman; Lake Geneva,"Lake Geneva, Switzerland",,,BC Archives,"MS-2894, Box 59, File 5",,,,,,Multiple,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/map1.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/map1_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/map1_th.jpg,
map1a,map1,,,,,,,,,,,,,,,,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/map1a.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/map1a_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/map1a_th.jpg,
ticket_2,,Thomas Cook Ticket,,,,,,,,,,BC Archives,"MS-2894, Box 59, File 5",,,,,,Multiple,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/ticket_2.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/ticket_2_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/ticket_2_th.jpg,
ticket_2a,ticket_2,,,,,,,,,,,,,,,,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/ticket_2a.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/ticket_2a_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/ticket_2a_th.jpg,
note_1,,Notes on Hotels from Thomas Cook,,,,,,,,,,BC Archives,,,,,,,Multiple,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/note_1.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/note_1_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/note_1_th.jpg,
note_2,note_1,,,,,,,,,,,,,,,,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/note_2.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/note_2_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/note_2_th.jpg,
letter6,,"Letter, Kathleen to Frank","O'Reilly, Kathleen",1888-04-20,,https://www.vilocalhistory.ca/wiki/kathleen-to-frank-barcelona-april-20-1888/,,,"Barcelona, Spain",,,BC Archives; Vancouver Island Local History Society,,,,,,,record,,,,
kbudget_1,,Budget Accounts,"O'Reilly, Kathleen",,,,,,,,,BC Archives,"MS-2894, Box 29, File 24",,,,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/kbudget_1.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/kbudget_1_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/kbudget_1_th.jpg,
kbudget_2,,Budget Accounts,"O'Reilly, Kathleen",,,,,,,,,BC Archives,"MS-2894, Box 29, File 24",,,,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/kbudget_2.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/kbudget_2_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/kbudget_2_th.jpg,
kbudget_3,,Budget Accounts,"O'Reilly, Kathleen",,,,,,,,,BC Archives,"MS-2894, Box 29, File 24",,,,,,image,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/kbudget_3.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/kbudget_3_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/kbudget_3_th.jpg,
1888diary,,Peter O'Reilly's Diary of 1888,"O'Reilly, Peter",1888,,https://drive.google.com/file/d/15FlK1hetR24gYWKebi4Z59HNGcelFa_H/view,,,"Barcelona, Spain",,,BC Archives; Vancouver Island Local History Society,,,,,,,compound_object,,,,
1888diary1,1888diary,Peter O'Reilly's Diary of 1888,"O'Reilly, Peter",1888-04-02,,,Cold Raw mornng. Rained heavily all the afternoon. ... Busy packing and preparing for Spain,,,,,,,,,,,,record,,,,
1888diary2,1888diary,Peter O'Reilly's Diary of 1888,"O'Reilly, Peter",1888-04-04,,,Very cold day snow & hail Bought tickets from Cook for Carry Puss & self fr. London to Madrid -- Puss fr. Folkestone ...,,,,,,,,,,,,record,,,,
1888diary3,1888diary,Peter O'Reilly's Diary of 1888,"O'Reilly, Peter",1888-04-05,,,"Paid lodging acct servants &c in full Carry & I left by 9-40 C.X. en route to Madrid. Puss joined us at Folkestone, E.W. & C.H. saw us off got passafe to Boulogne -- Dulacque met us. Commision & Guard informed us at the last moment that Puss box could not be forwarded by that train, remained at [illedible] on acct of box H. St Petersburg Rue [Caumartin]",,,,,,,,,,,,record,,,,
1888diary4,1888diary,Peter O'Reilly's Diary of 1888,"O'Reilly, Peter",1888-04-06,,,"Bright but very cold NE wind Did not get out till 11-30. Went with Puss & Carry to Louver Went to Cooks office. Telegraphed about the missing box Dined at Hotel, & left from the Gare d Orleans at 8 PM for Madrid -- train very full slept in train, as best we could",,,,,,,,,,,,record,,,,
1888diary5,1888diary,Peter O'Reilly's Diary of 1888,"O'Reilly, Peter",1888-04-07,,,"Fine day lovely day -- beautiful Breakfast at [left blank] Crossed into Spain at ""Irun"" where we had lunch, & baggage examined Skirted the Pyrenees -- passed Burgos Vittoria &c &c No sleeping cars",,,,,,,,,,,,record,,,,
1888diary6,1888diary,Peter O'Reilly's Diary of 1888,"O'Reilly, Peter",1888-04-08,,,"Arrived at Madris 7AM Put up at Hotel Inglese Revd Whereat called found [left blank] interpreter very obliging & useful. Drove to Bull fight -- Picadoro, Matador. Drove through the principal streets the Prado &c",,,,,,,,,,,,record,,,,
1888diary7,1888diary,Peter O'Reilly's Diary of 1888,"O'Reilly, Peter",1888-04-09,,,"Fine warm day. Revd Whereat & Wife called -- went with them to see the markets, the picture Gallery -- siad to be one of the finest in the world. Drove round the town, the Palace Swaures &c. Whereat dined with us, &saw us off 8 OC fr. Madr Valencia, no sleeping",,,,,,,,,,,,record,,,,
1888diary8,1888diary,Peter O'Reilly's Diary of 1888,"O'Reilly, Peter",1888-04-10,,,A delightful drive through orange & olive groves mulberry trees miles in in great abundance. Reached Valencia at 11 - AM. White & his wife met us & made us very comfortable at their house,,,,,,,,,,,,record,,,,
1888diary9,1888diary,Peter O'Reilly's Diary of 1888,"O'Reilly, Peter",1888-04-11,,,"A delightful day bright & warm Took a short walk with White &  sat in the gardens surrounded by tropical trees -- oranges in full crop &c &c. Mr & Mrs Dart called on us, & with his assistance sent Telegram to Boulogne re box. Very tired & used up all the day",,,,,,,,,,,,record,,,,
1888diary10,1888diary,Peter O'Reilly's Diary of 1888,"O'Reilly, Peter",1888-04-12,,,Lovely warm Spring like day We walked through the market Inspected the Cathedral & audience chamber Moorish carving & guilding. Drove to the Alameda -- the fashionable parade of Valencia,,,,,,,,,,,,record,,,,
1888diary11,1888diary,Peter O'Reilly's Diary of 1888,"O'Reilly, Peter",1888-04-13,,,"Lovely day. Inspected the Rice Market -- some beautiful guilded churches &c called on Mrs. Dart, the [illegible] wife. Mr Issac & his music master played on the Guitar",,,,,,,,,,,,record,,,,
1888diary12,1888diary,Peter O'Reilly's Diary of 1888,"O'Reilly, Peter",1888-04-14,,,"Pic nic Rained heavily all day. Went with the Whites Darts &c to a village & dined at farm house where we had a most extraordinary meal ""Piellia"" -- consisting of Meat, Fish, Snails &c &c &c.",,,,,,,,,,,,record,,,,
1888diary13,1888diary,Peter O'Reilly's Diary of 1888,"O'Reilly, Peter",1888-04-15,,,"Fine day. Service at the Consulate. Witness the Procession of St. Vincente the patron of Valencia. Inspected his house & well wonderful offerings, wonderful offerings, muralles &c &c Bull fight - 17 horses, 9 Bulls, & one man killed",,,,,,,,,,,,record,,,,
1888diary14,1888diary,Peter O'Reilly's Diary of 1888,"O'Reilly, Peter",1888-04-16,,,"Bright warm day. Drove to Rice Mills & beautiful gardens, plucked oranges lemons & quantities of flowers, pink Carnations, Roses Lilacs &c later on went with White to see his guano ware-house -- a flour mill worked by gas. We all dined with Mr & Mrs Dart the Consul - beautiful house played games.",,,,,,,,,,,,record,,,,
1888diary15,1888diary,Peter O'Reilly's Diary of 1888,"O'Reilly, Peter",1888-04-17,,,"A lovely day. With White inspected the markets saw portions of fowl, Swallows Swifts Linnets & other small birds offered for sale joined Puss & Carry who bought Fans &c Went with Isaacs & the White family to the Port. Miss Warrington White & Puss went for a sail in Isaac's Yatch!!! Very large export of wine oranges &c *c Very tired came home alone",,,,,,,,,,,,record,,,,
1888diary16,1888diary,Peter O'Reilly's Diary of 1888,"O'Reilly, Peter",1888-04-18,,,"Lovely day. We all went to the Cigar factory where over 4000 women are employed, cigars all hand made -- some machines turn out 20,000 others 80,000 cigarettes per day. -- Left for Barcelona 11-45. Passed through a lovely country Oranges, lemons, Limes Olives &c &c Sagunto - old fortification. Hanible landed here 1300 yrs BC Reached Barcelona at 8PM",,,,,,,,,,,,record,,,,
1888diary17,1888diary,Peter O'Reilly's Diary of 1888,"O'Reilly, Peter",1888-04-19,,,Carry Seedy,,,,,,,,,,,,record,,,,
1888diary18,1888diary,Peter O'Reilly's Diary of 1888,"O'Reilly, Peter",1888-04-20,,,"Left Barcelona alone at 5AM. White saw me off. Lovely Day. Beautiful Country well cultivated. F-fast at Tarascon. Luggage examined at Corbere French frontier, proceeded along the Coast a charming days journey. At [blank] a wretched woman with 11- packages got into carriage to our great annoyance. Reached Lyons 12-50 PM Put up at Hotel de l'Universe""",,,,,,,,,,,,record,,,,
1888diary19,1888diary,Peter O'Reilly's Diary of 1888,"O'Reilly, Peter",1888-04-21,,,"Up at 6- had a peep at Lyons. Left by 7-15 train change at Culoz, & arrived at Aix at 10-20 Jack turned up immediately having arrived at 12 last night after breakfast 1-OC. Walked with Jack, inspected the baths, went to the river & assertained that there were fish to be had in the Lake. Hotel ""Chateau Durieux"". [overwritten text] Very cold Mountain tops covered with snow",,,,,,,,,,,,record,,,,
1888diary20,1888diary,Peter O'Reilly's Diary of 1888,"O'Reilly, Peter",,1888-04-22: 1888-05-03,"Carry and Puss meet up with him, Peter falls ill for a time",,,,,,,,,,,,,record,,,,
1888diary21,1888diary,Peter O'Reilly's Diary of 1888,"O'Reilly, Peter",1888-05-04,,,"Fine morning. Walked to the baths where I saw the Dr by appointmt After Lunch - breakfast, drove to the great & little Port with Carry & Puss met Jack fishing remained & walked home with him. Very dark cloudy evening, threatening rain",,,,,,,,,,,,record,,,,
1888diary22,1888diary,Peter O'Reilly's Diary of 1888,"O'Reilly, Peter",1888-05-05,,,"A lovely day bright & warm, went with Jack to the Lake where he fished without success till 12 - after lunch Mr Garratt took Jack for an excursion by Rail to [left blank]",,,,,,,,,,,,record,,,,
1888diary23,1888diary,Peter O'Reilly's Diary of 1888,"O'Reilly, Peter",1888-05-06,,,"Lovely day. Church at 10-30 Mrs Lucy Garratt lunched with us, remained in my room all the after-noon. Took a walk with Jack We sat in the park til 8-PM",,,,,,,,,,,,record,,,,
